ID, Timestamp, HR, HRAVG, HRMAX, GSR
47,12:04:48 PM,0,0,0,0
47,12:04:48 PM,0,0,0,0
47,12:04:48 PM,0,0,0,0
47,12:04:48 PM,0,0,0,0
47,12:04:48 PM,0,0,0,0
47,12:04:48 PM,0,0,0,0
47,12:04:48 PM,0,0,0,0
47,12:04:48 PM,0,0,0,0
47,12:04:48 PM,0,0,0,0
47,12:04:48 PM,0,0,0,0
47,12:04:48 PM,0,0,0,0
47,12:04:48 PM,0,0,0,0
47,12:04:48 PM,0,0,0,0
47,12:04:49 PM,0,0,0,0
47,12:04:49 PM,0,0,0,0
47,12:04:49 PM,0,0,0,0
47,12:04:49 PM,0,0,0,0
47,12:04:49 PM,0,0,0,0
47,12:04:49 PM,0,0,0,0
47,12:04:49 PM,0,0,0,0
47,12:04:49 PM,0,0,0,0
47,12:04:49 PM,0,0,0,0
47,12:04:49 PM,0,0,0,0
47,12:04:49 PM,0,0,0,0
47,12:04:49 PM,0,0,0,0
47,12:04:49 PM,0,0,0,0
47,12:04:49 PM,0,0,0,0
47,12:04:49 PM,0,0,0,0
47,12:04:49 PM,0,0,0,0
47,12:04:49 PM,0,0,0,0
47,12:04:49 PM,0,0,0,0
47,12:04:49 PM,0,0,0,0
47,12:04:49 PM,0,0,0,0
47,12:04:49 PM,0,0,0,0
47,12:04:49 PM,0,0,0,0
47,12:04:49 PM,0,0,0,0
47,12:04:49 PM,0,0,0,0
47,12:04:49 PM,0,0,0,0
47,12:04:49 PM,0,0,0,0
47,12:04:49 PM,0,0,0,0
47,12:04:49 PM,0,0,0,0
47,12:04:49 PM,0,0,0,0
47,12:04:49 PM,0,0,0,0
47,12:04:49 PM,0,0,0,0
47,12:04:49 PM,0,0,0,0
47,12:04:49 PM,0,0,0,0
47,12:04:49 PM,0,0,0,0
47,12:04:49 PM,0,0,0,0
47,12:04:49 PM,0,0,0,0
47,12:04:49 PM,0,0,0,0
47,12:04:49 PM,0,0,0,0
47,12:04:49 PM,0,0,0,0
47,12:04:49 PM,0,0,0,0
47,12:04:49 PM,0,0,0,0
47,12:04:49 PM,0,0,0,0
47,12:04:49 PM,0,0,0,0
47,12:04:49 PM,0,0,0,0
47,12:04:49 PM,0,0,0,0
47,12:04:49 PM,0,0,0,0
47,12:04:50 PM,0,0,0,0
47,12:04:50 PM,0,0,0,0
47,12:04:50 PM,0,0,0,0
47,12:04:50 PM,0,0,0,0
47,12:04:50 PM,0,0,0,0
47,12:04:50 PM,0,0,0,0
47,12:04:50 PM,0,0,0,0
47,12:04:50 PM,0,0,0,0
47,12:04:50 PM,0,0,0,0
47,12:04:50 PM,0,0,0,0
47,12:04:50 PM,0,0,0,0
47,12:04:50 PM,0,0,0,0
