ID, Timestamp, HR, HRAVG, HRMAX, GSR
21,1:58:20 PM,0,0,0,0
21,1:58:20 PM,0,0,0,0
21,1:58:20 PM,0,0,0,0
21,1:58:20 PM,0,0,0,0
21,1:58:20 PM,0,0,0,0
21,1:58:20 PM,0,0,0,0
21,1:58:20 PM,0,0,0,0
21,1:58:20 PM,0,0,0,0
21,1:58:20 PM,0,0,0,0
21,1:58:20 PM,0,0,0,0
21,1:58:20 PM,0,0,0,0
21,1:58:20 PM,0,0,0,0
21,1:58:20 PM,0,0,0,0
21,1:58:20 PM,0,0,0,0
21,1:58:20 PM,0,0,0,0
21,1:58:20 PM,0,0,0,0
21,1:58:20 PM,0,0,0,0
21,1:58:20 PM,0,0,0,0
21,1:58:21 PM,0,0,0,0
21,1:58:21 PM,0,0,0,0
21,1:58:21 PM,0,0,0,0
21,1:58:21 PM,0,0,0,0
21,1:58:21 PM,0,0,0,0
21,1:58:21 PM,0,0,0,0
21,1:58:21 PM,0,0,0,0
21,1:58:21 PM,0,0,0,0
21,1:58:21 PM,0,0,0,0
21,1:58:21 PM,0,0,0,0
21,1:58:21 PM,0,0,0,0
21,1:58:21 PM,0,0,0,0
21,1:58:21 PM,0,0,0,0
21,1:58:21 PM,0,0,0,0
21,1:58:21 PM,0,0,0,0
21,1:58:21 PM,0,0,0,0
21,1:58:21 PM,0,0,0,0
21,1:58:21 PM,0,0,0,0
21,1:58:21 PM,0,0,0,0
21,1:58:21 PM,0,0,0,0
21,1:58:21 PM,0,0,0,0
21,1:58:21 PM,0,0,0,0
21,1:58:21 PM,0,0,0,0
21,1:58:21 PM,0,0,0,0
21,1:58:21 PM,0,0,0,0
21,1:58:21 PM,0,0,0,0
21,1:58:21 PM,0,0,0,0
21,1:58:21 PM,0,0,0,0
21,1:58:21 PM,0,0,0,0
21,1:58:21 PM,0,0,0,0
21,1:58:21 PM,0,0,0,0
21,1:58:21 PM,0,0,0,0
21,1:58:21 PM,0,0,0,0
21,1:58:21 PM,0,0,0,0
21,1:58:21 PM,0,0,0,0
21,1:58:21 PM,0,0,0,0
21,1:58:21 PM,0,0,0,0
21,1:58:21 PM,0,0,0,0
21,1:58:21 PM,0,0,0,0
21,1:58:21 PM,0,0,0,0
21,1:58:21 PM,0,0,0,0
21,1:58:21 PM,0,0,0,0
21,1:58:21 PM,0,0,0,0
21,1:58:21 PM,0,0,0,0
21,1:58:21 PM,0,0,0,0
21,1:58:21 PM,0,0,0,0
21,1:58:21 PM,0,0,0,0
21,1:58:21 PM,0,0,0,0
21,1:58:21 PM,0,0,0,0
21,1:58:21 PM,0,0,0,0
21,1:58:22 PM,0,0,0,0
21,1:58:22 PM,0,0,0,0
21,1:58:22 PM,0,0,0,0
21,1:58:22 PM,0,0,0,0
21,1:58:22 PM,0,0,0,0
21,1:58:22 PM,0,0,0,0
21,1:58:22 PM,0,0,0,0
21,1:58:22 PM,0,0,0,0
21,1:58:22 PM,0,0,0,0
21,1:58:22 PM,0,0,0,0
21,1:58:22 PM,0,0,0,0
21,1:58:22 PM,0,0,0,0
21,1:58:22 PM,0,0,0,0
21,1:58:22 PM,0,0,0,0
21,1:58:22 PM,0,0,0,0
21,1:58:22 PM,0,0,0,0
21,1:58:22 PM,0,0,0,0
21,1:58:22 PM,0,0,0,0
21,1:58:22 PM,0,0,0,0
21,1:58:22 PM,0,0,0,0
21,1:58:22 PM,0,0,0,0
21,1:58:22 PM,0,0,0,0
21,1:58:22 PM,0,0,0,0
21,1:58:22 PM,0,0,0,0
21,1:58:22 PM,0,0,0,0
21,1:58:22 PM,0,0,0,0
21,1:58:22 PM,0,0,0,0
21,1:58:22 PM,0,0,0,0
21,1:58:22 PM,0,0,0,0
21,1:58:22 PM,0,0,0,0
21,1:58:22 PM,0,0,0,0
21,1:58:22 PM,0,0,0,0
21,1:58:22 PM,0,0,0,0
21,1:58:22 PM,0,0,0,0
21,1:58:22 PM,0,0,0,0
21,1:58:22 PM,0,0,0,0
21,1:58:22 PM,0,0,0,0
21,1:58:22 PM,0,0,0,0
21,1:58:22 PM,0,0,0,0
21,1:58:22 PM,0,0,0,0
21,1:58:22 PM,0,0,0,0
21,1:58:22 PM,0,0,0,0
21,1:58:22 PM,0,0,0,0
21,1:58:22 PM,0,0,0,0
21,1:58:22 PM,0,0,0,0
21,1:58:22 PM,0,0,0,0
21,1:58:22 PM,0,0,0,0
21,1:58:22 PM,0,0,0,0
21,1:58:22 PM,0,0,0,0
21,1:58:22 PM,0,0,0,0
21,1:58:23 PM,0,0,0,0
21,1:58:23 PM,0,0,0,0
21,1:58:23 PM,0,0,0,0
21,1:58:23 PM,0,0,0,0
21,1:58:23 PM,0,0,0,0
21,1:58:23 PM,0,0,0,0
21,1:58:23 PM,0,0,0,0
21,1:58:23 PM,0,0,0,0
21,1:58:23 PM,0,0,0,0
21,1:58:23 PM,0,0,0,0
21,1:58:23 PM,0,0,0,0
21,1:58:23 PM,0,0,0,0
21,1:58:23 PM,0,0,0,0
21,1:58:23 PM,0,0,0,0
21,1:58:23 PM,0,0,0,0
21,1:58:23 PM,0,0,0,0
21,1:58:23 PM,0,0,0,0
21,1:58:23 PM,0,0,0,0
21,1:58:23 PM,0,0,0,0
21,1:58:23 PM,0,0,0,0
21,1:58:23 PM,0,0,0,0
21,1:58:23 PM,0,0,0,0
21,1:58:23 PM,0,0,0,0
21,1:58:23 PM,0,0,0,0
21,1:58:23 PM,0,0,0,0
21,1:58:23 PM,0,0,0,0
21,1:58:23 PM,0,0,0,0
21,1:58:23 PM,0,0,0,0
21,1:58:23 PM,0,0,0,0
21,1:58:23 PM,0,0,0,0
21,1:58:23 PM,0,0,0,0
21,1:58:23 PM,0,0,0,0
21,1:58:23 PM,0,0,0,0
21,1:58:23 PM,0,0,0,0
21,1:58:23 PM,0,0,0,0
21,1:58:23 PM,0,0,0,0
21,1:58:23 PM,0,0,0,0
21,1:58:23 PM,0,0,0,0
21,1:58:23 PM,0,0,0,0
21,1:58:23 PM,0,0,0,0
21,1:58:23 PM,0,0,0,0
21,1:58:23 PM,0,0,0,0
21,1:58:23 PM,0,0,0,0
21,1:58:23 PM,0,0,0,0
21,1:58:23 PM,0,0,0,0
21,1:58:23 PM,0,0,0,0
21,1:58:23 PM,0,0,0,0
21,1:58:23 PM,0,0,0,0
21,1:58:23 PM,0,0,0,0
21,1:58:23 PM,0,0,0,0
21,1:58:24 PM,0,0,0,0
21,1:58:24 PM,0,0,0,0
21,1:58:24 PM,0,0,0,0
21,1:58:24 PM,0,0,0,0
21,1:58:24 PM,0,0,0,0
21,1:58:24 PM,0,0,0,0
21,1:58:24 PM,0,0,0,0
21,1:58:24 PM,0,0,0,0
21,1:58:24 PM,0,0,0,0
21,1:58:24 PM,0,0,0,0
21,1:58:24 PM,0,0,0,0
21,1:58:24 PM,0,0,0,0
21,1:58:24 PM,0,0,0,0
21,1:58:24 PM,0,0,0,0
21,1:58:24 PM,0,0,0,0
21,1:58:24 PM,0,0,0,0
21,1:58:24 PM,0,0,0,0
21,1:58:24 PM,0,0,0,0
21,1:58:24 PM,0,0,0,0
21,1:58:24 PM,0,0,0,0
21,1:58:24 PM,0,0,0,0
21,1:58:24 PM,0,0,0,0
21,1:58:24 PM,0,0,0,0
21,1:58:24 PM,0,0,0,0
21,1:58:24 PM,0,0,0,0
21,1:58:24 PM,0,0,0,0
21,1:58:24 PM,0,0,0,0
21,1:58:24 PM,0,0,0,0
21,1:58:24 PM,0,0,0,0
21,1:58:24 PM,0,0,0,0
21,1:58:24 PM,0,0,0,0
21,1:58:24 PM,0,0,0,0
21,1:58:24 PM,0,0,0,0
21,1:58:24 PM,0,0,0,0
21,1:58:24 PM,0,0,0,0
21,1:58:24 PM,0,0,0,0
21,1:58:24 PM,0,0,0,0
21,1:58:24 PM,0,0,0,0
21,1:58:24 PM,0,0,0,0
21,1:58:24 PM,0,0,0,0
21,1:58:24 PM,0,0,0,0
21,1:58:24 PM,0,0,0,0
21,1:58:24 PM,0,0,0,0
21,1:58:24 PM,0,0,0,0
21,1:58:24 PM,0,0,0,0
21,1:58:24 PM,0,0,0,0
21,1:58:24 PM,0,0,0,0
21,1:58:24 PM,0,0,0,0
21,1:58:24 PM,0,0,0,0
21,1:58:24 PM,0,0,0,0
21,1:58:25 PM,0,0,0,0
21,1:58:25 PM,0,0,0,0
21,1:58:25 PM,0,0,0,0

